Word	Havg	StDev	FreqListRank	TwitterRank
앤디	6036	5.20	0.7284	85	--
책임을	6037	5.20	0.8330	--	2407
20일	6038	5.20	0.6701	--	3248
가져가라	6039	5.20	0.8806	2016	--
달라	6040	5.20	0.5714	3653	2813
I	6041	5.20	0.7559	--	93
MBC	6042	5.20	1.2289	--	343
보내줘요	6043	5.20	0.9476	5300	--
하워드	6044	5.20	0.7559	2883	--
기다릴	6045	5.20	1.0302	1815	--
불러	6046	5.20	0.9035	--	2818
상황에서	6047	5.20	0.7559	--	3361
사실이라면	6048	5.20	0.7559	2853	5744
빨리	6049	5.20	0.8571	201	125
라마을	6050	5.20	0.7559	3304	--
그것	6051	5.20	0.4949	504	5284
빈방이	6052	5.20	0.7825	4724	--
#self_intro	6053	5.20	0.5345	--	487
천성이	6054	5.20	0.9897	2387	--
2부	6055	5.20	0.5714	--	6207
의사가	6056	5.20	0.9897	531	--
반쪽엔	6057	5.20	0.8571	2678	--
후추	6058	5.20	0.7825	3475	--
그리워합니다	6059	5.20	1.2454	3180	--
때마다	6060	5.20	0.7559	909	1820
걸쳐	6061	5.20	0.6999	2882	--
#MBOUT	6062	5.20	1.2617	--	3695
봐줘요	6063	5.20	1.0302	4943	--
10분	6064	5.20	0.5345	--	3701
이러한	6065	5.20	0.6061	607	4913
상황은	6066	5.20	0.8081	1946	--
반	6067	5.20	0.5714	--	1268
끼워	6068	5.20	0.7825	4843	--
문이	6069	5.20	0.5345	1153	--
that	6070	5.20	0.4949	--	864
#위드당	6071	5.20	0.5345	--	3374
그냥	6072	5.20	0.6061	5	29
9시	6073	5.20	0.5714	--	2019
서면	6074	5.20	0.6999	--	6177
시타	6075	5.20	0.6701	276	--
암튼	6076	5.20	0.8571	1505	701
이대로	6077	5.20	0.9476	--	2236
이름이나	6078	5.20	0.6061	4398	--
눈만	6079	5.20	0.5714	3974	--
대표는	6080	5.20	0.9476	--	5372
나지	6081	5.20	0.6389	2449	4780
산드라를	6082	5.20	0.7825	3717	--
가르	6083	5.20	0.6999	3299	--
스리랑카의	6084	5.20	0.8330	1913	--
VS	6085	5.20	0.7825	--	4917
같지	6086	5.20	0.5714	3480	4192
했구요	6087	5.20	0.8571	2120	--
내기	6088	5.20	0.7825	3458	--
했더니	6089	5.20	0.8081	--	1071
도로	6090	5.20	0.6389	--	5008
났는데	6091	5.20	0.6999	2338	--
링크클릭	6092	5.20	0.9258	--	4561
만	6093	5.20	0.9035	--	1296
주류	6094	5.20	1.0302	3465	--
러시아	6095	5.20	0.9035	--	3512
물건이	6096	5.20	0.6389	2347	5989
마치	6097	5.20	0.7559	468	1051
역시나	6098	5.20	1.1606	--	3878
그들의	6099	5.20	0.9476	1262	1361
이봐요	6100	5.20	0.9035	756	--
의식을	6101	5.20	1.2454	4523	--
한방에서	6102	5.20	0.6999	4619	--
엘리엇양을	6103	5.20	0.6061	2494	--
불러모으려고	6104	5.20	0.7559	5216	--
공부가	6105	5.20	0.9035	--	5399
건너는	6106	5.20	0.6389	4825	--
부분입니다	6107	5.20	0.6701	3311	--
자리를	6108	5.20	0.6999	2756	2913
넣어	6109	5.20	0.7559	514	3823
말야	6110	5.20	0.6999	93	2798
그래도	6111	5.20	0.7559	129	60
무엇	6112	5.18	0.4819	2920	--
하며	6113	5.18	0.5602	--	1582
왼쪽으로	6114	5.18	0.5956	950	--
지역	6115	5.18	0.5602	--	2431
가봐요	6116	5.18	0.9624	2284	--
가만히	6117	5.18	0.6908	--	1726
그에	6118	5.18	0.6289	2343	4016
넘어가서	6119	5.18	0.8254	5320	--
했다는	6120	5.18	0.6908	--	3170
이는	6121	5.18	0.4819	576	2031
4년	6122	5.18	0.5956	--	3751
말하지	6123	5.18	0.7743	410	2507
어디에	6124	5.18	0.6908	659	1924
키	6125	5.18	0.8254	--	1728
저기에	6126	5.18	0.6289	2001	--
그것은	6127	5.18	0.5226	24	1463
알겠다시피	6128	5.18	0.8497	4274	--
어떻게	6129	5.18	0.8965	19	68
개한테	6130	5.18	1.2567	3914	--
바는	6131	5.18	0.5956	3988	--
박영선	6132	5.18	1.1551	--	4812
어제	6133	5.18	0.6606	304	94
김진	6134	5.18	0.7475	--	3001
5년	6135	5.18	0.9190	--	5827
가려고	6136	5.18	0.7475	--	5922
ㅡㅡㅋ	6137	5.18	1.4665	--	5032
6일	6138	5.18	0.6289	--	4672
양동이를	6139	5.18	0.6606	4716	--
날	6140	5.18	0.7475	--	113
겔러	6141	5.18	1.0240	2103	--
일만	6142	5.18	1.1373	--	2559
아시다시피	6143	5.18	0.7743	3011	--
그들	6144	5.18	0.8003	1358	4722
본게	6145	5.18	0.6908	3398	--
처자한테	6146	5.18	1.0039	1612	--
일이에요	6147	5.18	0.7197	424	--
예산	6148	5.18	0.9624	--	3120
됩니다만	6149	5.18	0.9833	3803	--
번째	6150	5.18	0.4819	2921	2879
유시민	6151	5.18	1.5609	--	4567
학원	6152	5.18	0.8497	--	1802
Why	6153	5.18	0.7743	--	6210
지나면	6154	5.18	0.7743	--	2460
상태에서	6155	5.18	0.7475	--	4616
두알씩	6156	5.18	0.8497	4940	--
그나저나	6157	5.18	0.7197	--	736
입력해	6158	5.18	0.6908	--	5268
주지	6159	5.18	0.6908	783	2892
할건가	6160	5.18	0.8497	5272	--
한거요	6161	5.18	0.5602	5217	--
초점을	6162	5.18	0.5956	1416	--
있었는지	6163	5.18	0.7197	801	--
할말이	6164	5.18	0.7197	--	6054
찬	6165	5.18	0.7197	--	5159
대령과	6166	5.18	0.8003	2599	--
했나	6167	5.18	0.8497	2845	--
뭐냐면	6168	5.18	0.6908	1496	--
어느	6169	5.18	0.7197	580	428
S	6170	5.18	0.5956	--	2163
21일	6171	5.18	0.5956	--	3770
했다고	6172	5.18	0.8003	--	1746
[RT	6173	5.18	0.6908	--	2200
그것을	6174	5.18	0.5602	27	1629
알티	6175	5.18	0.6606	--	616
구나	6176	5.18	0.5602	2584	--
딜러	6177	5.18	0.7475	3439	--
곳에서	6178	5.18	0.5956	--	2468
2일	6179	5.18	0.4819	--	3186
중간에	6180	5.18	0.6908	1495	2110
파리와	6181	5.18	1.1192	4552	--
급속도로	6182	5.18	1.1373	4539	--
거기로	6183	5.18	0.7743	1842	--
청와대가	6184	5.18	1.4665	--	2800
23일	6185	5.18	0.5226	--	2603
자려던	6186	5.18	0.9409	4722	--
등이	6187	5.18	0.5956	--	2903
저기	6188	5.18	0.8003	183	1471
봉도사	6189	5.18	0.8254	--	1243
줘라	6190	5.18	1.0821	4179	--
햄프샤이어의	6191	5.18	0.5226	4327	--
지금이라도	6192	5.18	0.7475	--	5559
남기도	6193	5.18	0.8734	4654	--
오바마보다	6194	5.18	0.8965	4096	--
쉐퍼드씨	6195	5.18	0.4819	2442	--
시사인	6196	5.18	0.5956	--	5912
아무나	6197	5.18	0.9190	--	3313
젠틀벳	6198	5.18	0.7197	--	573
이에	6199	5.18	0.6606	--	2873
구간	6200	5.18	0.6908	--	4963
고개를	6201	5.18	0.5956	--	5086
일은	6202	5.18	0.8497	394	772
3대	6203	5.18	0.7475	--	3627
핸슨	6204	5.18	0.4819	301	--
이리와	6205	5.18	0.8734	1069	--
슈키라	6206	5.18	0.8254	--	5669
이거	6207	5.18	0.5226	306	81
본이라도	6208	5.18	0.7743	3884	--
거길	6209	5.18	0.8003	3685	--
내려서	6210	5.18	0.6908	4842	--
말해주지	6211	5.18	0.8965	2820	--
불붙는듯	6212	5.18	1.2403	4875	--
어깨	6213	5.18	0.5226	--	5826
누군가를	6214	5.18	0.7197	3067	3497
일이신	6215	5.18	0.5602	2237	--
디엠으로	6216	5.18	0.6289	--	3066
이유	6217	5.18	0.7197	3194	887
자네가	6218	5.18	0.8003	895	--
뭐랄까	6219	5.18	0.8965	--	4396
의사를	6220	5.18	0.8254	2398	--
두번째로	6221	5.18	0.6289	4051	--
술대신	6222	5.18	0.9833	5089	--
때에	6223	5.18	0.5602	1421	--
행크입니다	6224	5.18	0.4375	3062	--
교회를	6225	5.18	1.5609	--	5406
종류의	6226	5.18	0.6606	1031	--
어머	6227	5.18	0.8965	2018	874
찾아오라구	6228	5.18	0.9624	5166	--
이래	6229	5.18	0.5602	--	2584
끝나면	6230	5.18	1.0631	--	2024
속에	6231	5.18	0.6606	--	1146
#티토크	6232	5.18	0.6908	--	2666
RT로	6233	5.18	0.6606	--	2436
l	6234	5.18	0.5602	--	5831
너무도	6235	5.18	0.9833	--	5446
4일	6236	5.18	0.5602	--	5321
기다리죠	6237	5.18	0.9624	3839	--
일이죠	6238	5.18	0.9409	2825	--
두드리는	6239	5.18	0.7743	584	--
돌이켜보면	6240	5.18	0.7743	5114	--
본거랑	6241	5.18	0.7475	3909	--
무한알티	6242	5.18	1.0437	--	2259
월터	6243	5.18	0.6908	2662	--
#네이	6244	5.18	0.5226	--	1208
거다	6245	5.18	0.7197	1456	2524
단어	6246	5.18	0.5956	--	3954
전자주민증	6247	5.18	0.8965	--	3145
드는	6248	5.18	0.5226	--	1808
해야겠지	6249	5.18	0.9190	4698	--
거기에	6250	5.18	0.8003	109	1451
다음에	6251	5.18	0.7197	540	1008
대략	6252	5.18	0.6908	--	5646
이리	6253	5.18	0.7197	173	1461
어떠한	6254	5.18	0.6606	--	4235
키가	6255	5.18	0.6606	--	2424
일로	6256	5.18	0.7743	1236	4489
상대가	6257	5.18	0.8497	--	5036
집회	6258	5.18	1.1192	--	2701
글구	6259	5.18	0.6289	--	3100
하빌의	6260	5.18	0.4819	2500	--
질문은	6261	5.18	0.6908	1519	--
꺼야	6262	5.18	0.7475	730	--
it	6263	5.18	0.5226	--	443
ㄱ	6264	5.18	0.5602	--	2289
2월	6265	5.18	1.0039	--	1918
나이	6266	5.18	1.0821	3318	974
이건	6267	5.18	0.7475	91	163
누르면	6268	5.18	0.7743	--	4349
의료용	6269	5.18	1.0821	4390	--
수가	6270	5.18	0.5956	244	548
끝내고	6271	5.18	1.0631	--	3824
블레어	6272	5.18	0.8497	2794	--
중	6273	5.18	0.6289	--	69
리처드	6274	5.18	0.6606	1077	--
RT와	6275	5.18	0.7475	--	2856
남아서	6276	5.18	0.8734	1748	--
어디있어요	6277	5.18	0.9624	4948	--
헨리에타와	6278	5.18	0.6289	1661	--
겠어	6279	5.18	0.6908	240	--
전술	6280	5.18	1.0039	1341	--
28일	6281	5.18	0.9190	--	2439
여기선	6282	5.18	0.6606	1122	--
그럭저럭	6283	5.18	0.9190	4756	--
본의	6284	5.18	0.7475	4793	--
이를	6285	5.18	0.8734	3135	1069
일이지	6286	5.18	0.6606	1094	--
밖에	6287	5.16	0.7918	1243	325
엉덩이	6288	5.16	1.2349	3217	--
플사	6289	5.16	0.5095	--	5805
자가	6290	5.16	0.7384	--	2318
서기호	6291	5.16	0.8657	--	3694
돌려요	6292	5.16	0.6809	2688	--
필와	6293	5.16	0.7103	3338	--
바꿀	6294	5.16	0.9971	--	4268
때는	6295	5.16	0.5841	3224	978
이럴때	6296	5.16	0.7103	--	6303
해결하세요	6297	5.16	1.0947	--	6023
넘었으니까	6298	5.16	0.8889	4593	--
나가서	6299	5.16	0.5841	1488	2107
듣겠는데	6300	5.16	0.9765	3901	--
출처를	6301	5.16	0.6809	2701	--
예전	6302	5.16	1.1843	--	2832
땀을	6303	5.16	1.1132	1446	--
어제도	6304	5.16	0.8657	--	5070
발이	6305	5.16	0.7103	--	5434
찬스투유에서	6306	5.16	0.7384	--	5078
운세글을	6307	5.16	0.9116	--	5114
관련	6308	5.16	0.6181	--	379
절반은	6309	5.16	0.8172	3239	--
막	6310	5.16	1.0373	--	133
이제서야	6311	5.16	0.7103	--	3667
파렐	6312	5.16	0.6809	5127	--
것도	6313	5.16	0.7103	332	223
바트	6314	5.16	0.9116	1753	--
목사	6315	5.16	1.5434	--	1718
사이에	6316	5.16	0.5481	2974	1662
#한국정	6317	5.16	0.9971	--	4938
이들은	6318	5.16	0.4219	--	4074
나니	6319	5.16	0.6181	2503	5678
반은	6320	5.16	0.6809	1385	--
r	6321	5.16	0.4677	--	1823
즉각적으로다가	6322	5.16	0.7103	4406	--
그러니	6323	5.16	0.8172	904	1124
주장이	6324	5.16	0.6809	--	5724
말예요	6325	5.16	0.7656	2039	--
무엇을해야	6326	5.16	0.8889	3300	--
2008년	6327	5.16	0.7103	--	4209
기계가	6328	5.16	0.6809	3061	--
세게	6329	5.16	0.8889	2567	--
디엠	6330	5.16	0.5481	--	2789
뜻이겠습니까	6331	5.16	0.8657	4418	--
3분	6332	5.16	0.6181	--	5891
후보	6333	5.16	1.0568	--	2618
너만	6334	5.16	0.6181	--	4788
사라	6335	5.16	0.6809	3290	--
세워요	6336	5.16	0.9971	2309	--
오늘만	6337	5.16	0.7103	--	3171
참고	6338	5.16	0.8889	--	1932
해시태그와	6339	5.16	0.6503	--	4401
말해보지	6340	5.16	0.8889	4166	--
사항은	6341	5.16	0.6503	--	6081
RT하시는	6342	5.16	0.8657	--	6022
가봐	6343	5.16	0.9337	2351	--
단어를	6344	5.16	0.8172	2947	4279
누군지	6345	5.16	0.7103	902	1995
삼성	6346	5.16	1.5566	--	1040
기다려	6347	5.16	0.8889	663	2997
어제에	6348	5.16	0.6181	--	5633
여기저기	6349	5.16	0.7918	--	3846
헨리	6350	5.16	0.8172	1554	--
하나금융	6351	5.16	1.1314	--	2485
찰스가	6352	5.16	0.7384	2451	--
다름없어	6353	5.16	0.9971	2789	--
밤새	6354	5.16	1.0174	3446	2989
이에요	6355	5.16	0.6503	3291	--
이랬죠	6356	5.16	0.7384	2163	--
했었구요	6357	5.16	0.6809	3992	--
했던	6358	5.16	0.7103	1277	831
돈만	6359	5.16	1.1314	2852	--
앤양	6360	5.16	0.6181	774	--
혼자가	6361	5.16	1.0174	1312	--
애론이	6362	5.16	0.7103	2710	--
코스트	6363	5.16	0.8657	1977	--
h	6364	5.16	0.4677	--	888
남을	6365	5.16	1.0373	--	1632
리오	6366	5.16	0.4677	1323	--
난다고	6367	5.16	0.8657	2490	--
넣고	6368	5.16	0.6503	4190	1991
e	6369	5.16	0.5841	--	3607
쪽으로	6370	5.16	0.5481	--	5870
말도하지	6371	5.16	1.0174	1346	--
1분	6372	5.16	0.6503	--	5606
곳으로	6373	5.16	0.6181	--	4577
존스	6374	5.16	0.6809	1151	--
기자]	6375	5.16	0.6809	--	4650
일종이	6376	5.16	0.4219	3286	--
ㅇ0ㅇ	6377	5.16	1.0947	--	2658
이후로	6378	5.16	0.5095	698	2739
#bot	6379	5.16	0.5095	--	3411
데려가서	6380	5.16	0.8172	5302	--
남기고	6381	5.16	0.7918	--	5317
해리엇	6382	5.16	0.4677	1690	--
이미	6383	5.16	0.8172	271	145
바꿔먹을까	6384	5.16	0.8172	5043	--
가너를	6385	5.16	0.5095	3677	--
12시에	6386	5.16	0.4677	--	5390
것입니다	6387	5.16	0.6181	207	492
사업상	6388	5.16	0.8889	2774	--
것으로	6389	5.16	0.6181	1240	477
머리가	6390	5.16	0.8418	--	807
분들중	6391	5.16	0.6503	--	2965
17대	6392	5.16	0.7918	--	5026
일이다	6393	5.16	0.8657	--	2952
되었는지	6394	5.16	0.6809	2624	--
그것이	6395	5.16	0.7384	430	1289
있었던거야	6396	5.16	0.9116	3200	--
단어가	6397	5.16	0.6809	--	4761
할	6398	5.16	1.0373	--	52
베드포드	6399	5.16	0.4677	5179	--
제	6400	5.16	0.5841	--	79
당신없이는	6401	5.16	1.2513	1377	--
How	6402	5.16	0.9337	--	4737
나름	6403	5.16	0.8418	--	842
그리고이	6404	5.16	0.6809	3211	--
1명	6405	5.16	0.4219	--	3488
살려두죠	6406	5.16	1.1493	5059	--
에릭을	6407	5.16	0.8172	2718	--
과	6408	5.16	0.5095	--	3202
특정	6409	5.16	0.7103	--	4046
녹음예요	6410	5.16	0.9116	4788	--
말인데	6411	5.16	0.6181	3748	--
왈	6412	5.16	0.8418	--	3628
도로타	6413	5.16	0.6181	1009	--
102030일에	6414	5.16	0.7656	--	6157
사야	6415	5.16	0.6809	2078	--
해놓고	6416	5.16	0.6809	--	3693
또	6417	5.16	0.7918	--	33
기준으로	6418	5.16	0.9337	--	5596
것보다	6419	5.16	0.8172	1014	1926
어제는	6420	5.16	0.8657	--	2613
아저씨는	6421	5.16	0.8657	2757	--
지나가던	6422	5.16	0.5481	2102	--
주소를	6423	5.16	0.4677	--	6094
'ㅅ'	6424	5.16	0.8172	--	1609
말했었죠	6425	5.16	0.7384	4404	--
라는게	6426	5.16	0.7103	2164	--
타냐한테는	6427	5.16	0.6181	3519	--
정도면	6428	5.16	0.7384	--	4442
벤을	6429	5.16	0.5481	3820	--
듯한	6430	5.16	0.7103	--	3662
올라타려고	6431	5.16	0.8418	4585	--
매번	6432	5.16	0.6809	2110	2148
세나	6433	5.16	0.6503	3241	--
편	6434	5.16	0.9553	--	3637
갔어	6435	5.16	0.7384	656	--
심장을	6436	5.16	1.0759	3321	--
하대요	6437	5.16	0.6503	2530	--
월터경과	6438	5.16	0.5841	2458	--
재건이오	6439	5.16	0.8418	5036	--
나갈	6440	5.14	0.8084	2963	4168
사실	6441	5.14	0.7562	195	158
움직이지	6442	5.14	0.6704	1804	--
y	6443	5.14	0.4522	--	5262
중에서	6444	5.14	0.3505	--	1755
흐	6445	5.14	1.1068	--	5739
전령이야	6446	5.14	0.9260	5053	--
안에서	6447	5.14	0.5718	--	1824
이다	6448	5.14	0.7562	--	3221
벌써	6449	5.14	0.7827	536	199
정도로도	6450	5.14	0.7001	4177	--
그런건	6451	5.14	0.8084	3521	1949
당분간	6452	5.14	0.7001	--	3567
발언	6453	5.14	0.7827	--	3622
허리	6454	5.14	0.7562	--	4251
뱃사람들이	6455	5.14	0.7562	5232	--
해보	6456	5.14	0.6392	1316	--
더그	6457	5.14	0.8084	64	--
간다고	6458	5.14	0.8084	--	5055
지불합니다	6459	5.14	1.2124	1884	--
일이야	6460	5.14	0.8809	166	--
백인이라서	6461	5.14	0.8332	2185	--
것이라는	6462	5.14	0.5718	--	4927
거주지에서	6463	5.14	0.7287	2734	--
ㅇ	6464	5.14	0.5349	--	873
있던데	6465	5.14	0.7827	--	6313
우리는거야	6466	5.14	0.6064	3477	--
봉도사가	6467	5.14	0.6392	--	5994
걸까	6468	5.14	0.7562	3635	3134
점수	6469	5.14	0.8809	--	6146
백	6470	5.14	0.6064	--	6130
여리시네요	6471	5.14	0.9478	4947	--
상황에	6472	5.14	0.7287	--	5229
징짜	6473	5.14	0.8574	--	5492
나오겠지	6474	5.14	1.0104	5078	--
갔어요	6475	5.14	0.8332	3397	--
할지	6476	5.14	0.6704	1773	3642
살아남지	6477	5.14	1.0882	5194	--
것중	6478	5.14	0.6704	3905	--
경우에는	6479	5.14	0.7287	1302	--
세실	6480	5.14	0.4953	2073	--
봐라	6481	5.14	0.8809	--	3774
때가	6482	5.14	0.8574	1217	906
앤디있어	6483	5.14	0.5349	2936	--
RT]	6484	5.14	0.7001	--	5541
있었던	6485	5.14	0.7001	1135	1815
의뢰는	6486	5.14	0.7827	3686	--
진	6487	5.14	0.9260	--	3868
말했다시피	6488	5.14	0.8574	3687	--
인	6489	5.14	0.4953	--	2822
어떻겠어요	6490	5.14	1.0104	4992	--
어떤데	6491	5.14	0.8084	2134	--
그들이	6492	5.14	0.7827	125	1465
하빌	6493	5.14	0.5349	1202	--
누구요	6494	5.14	0.9260	1624	--
말도했다	6495	5.14	0.9037	3355	--
경우에	6496	5.14	0.5718	2941	--
일종	6497	5.14	0.5718	1766	--
루이자와	6498	5.14	0.6064	2521	--
하네	6499	5.14	0.7562	753	2530
뿐이에요	6500	5.14	0.7827	3502	--
하는건	6501	5.14	0.7287	--	3136
지주요	6502	5.14	0.8574	5126	--
하는지	6503	5.14	0.6392	--	1729
막까지	6504	5.14	0.6392	4772	--
경향신문	6505	5.14	1.3250	--	4109
개념이	6506	5.14	1.0104	--	6159
캠든플레이스로	6507	5.14	0.7287	1714	--
것만	6508	5.14	0.6064	1706	2434
당신들이	6509	5.14	0.9478	3264	4614
끼고	6510	5.14	0.8084	--	4833
what	6511	5.14	1.0304	--	1600
두르고	6512	5.14	0.6064	4380	--
식으로	6513	5.14	0.7562	--	3385
서서	6514	5.14	0.6704	2093	5107
라구	6515	5.14	0.8809	1951	--
보내줘	6516	5.14	1.0882	946	--
전의	6517	5.14	0.8809	2151	--
#afreeca	6518	5.14	0.5718	--	293
어디있다	6519	5.14	0.7287	3333	--
가져와	6520	5.14	0.8574	1943	--
왔는데	6521	5.14	0.7562	963	1725
칩을	6522	5.14	0.6704	3488	--
계란인지	6523	5.14	0.7287	5094	--
아저씨	6524	5.14	0.8809	--	1120
이어	6525	5.14	0.4953	--	1111
누구세요	6526	5.14	0.8574	3205	--
이상이	6527	5.14	1.0882	--	6326
그러고	6528	5.14	0.6064	3254	1410
된	6529	5.14	0.9691	--	368
왕창과	6530	5.14	1.0692	4677	--
그가이	6531	5.14	1.0692	3184	--
그남자가	6532	5.14	0.7287	4414	--
나올때까진	6533	5.14	0.8809	3841	--
제니가	6534	5.14	0.4953	1740	--
수원	6535	5.14	0.9260	--	4918
엘리엇씨	6536	5.14	0.6064	581	--
모	6537	5.14	0.7001	--	1153
갈아입혀	6538	5.14	1.0882	5303	--
수준이	6539	5.14	0.8084	--	5900
처리	6540	5.14	0.8809	--	3854
so	6541	5.14	0.8084	--	678
뭐든간에	6542	5.14	0.9037	1927	--
전파됐는데	6543	5.14	0.9899	4540	--
라마	6544	5.14	0.3505	303	--
할거	6545	5.14	0.8809	--	5939
떠야	6546	5.14	0.9037	2653	--
수록	6547	5.14	0.5349	--	4223
기사를	6548	5.14	0.8809	2608	1861
▶▶▶www	6549	5.14	0.8332	--	4966
그들은	6550	5.14	0.6704	72	1526
두지	6551	5.14	0.7287	3136	--
박유천	6552	5.14	1.0104	--	5874
보좌관	6553	5.14	0.9691	--	2984
속	6554	5.14	0.7562	--	1273
저건	6555	5.14	0.8332	--	2652
레게머리도	6556	5.14	1.1068	4392	--
한화	6557	5.14	1.1608	--	5947
어젠	6558	5.14	0.8332	--	5319
공지영	6559	5.14	1.5520	--	2223
일예요	6560	5.14	0.6704	2313	--
아저씨가	6561	5.14	0.9037	1155	3376
일해본	6562	5.14	0.8332	4062	--
댄은	6563	5.14	0.5349	2823	--
그러게	6564	5.14	0.8809	2320	962
무	6565	5.14	0.7001	--	4374
안경	6566	5.14	0.9260	--	5834
나왔는데	6567	5.14	0.7287	--	2826
에서	6568	5.14	0.3505	1736	324
행크는	6569	5.14	0.6064	1026	--
그니까	6570	5.14	0.8809	--	881
유래됬는지	6571	5.14	0.6704	4303	--
R	6572	5.14	0.5349	--	5875
지켜보고있어	6573	5.14	1.0304	1803	--
그렉	6574	5.14	0.6392	3709	--
경비	6575	5.14	0.9691	2251	--
장작더미를	6576	5.14	0.8084	3251	--
두는	6577	5.14	0.4522	2594	--
의해	6578	5.14	0.7287	391	1365
DM으로	6579	5.14	0.7001	--	4238
상황을	6580	5.14	0.7562	3428	3094
그랬잖아	6581	5.14	0.7562	3543	--
있	6582	5.14	0.5349	--	4321
상황	6583	5.14	0.7001	--	1941
이었어요	6584	5.14	0.9260	1866	--
월터경	6585	5.14	0.6392	490	--
책임있어	6586	5.14	0.9691	3233	--
겠어요	6587	5.14	0.8084	1343	--
전기도	6588	5.12	0.9613	4560	--
물만	6589	5.12	0.7730	4764	--
루크	6590	5.12	0.8241	1692	--
얘	6591	5.12	0.7730	--	2359
넘지만	6592	5.12	0.9179	2556	--
혹시	6593	5.12	0.7990	492	236
이군	6594	5.12	0.7990	2978	--
이정렬	6595	5.12	0.8241	--	3460
옷가지가	6596	5.12	0.8722	5295	--
내부	6597	5.12	0.8241	--	5604
따로	6598	5.12	0.8953	2642	930
as	6599	5.12	0.4352	--	1650
앤디했다	6600	5.12	0.5584	2995	--
네티즌	6601	5.12	1.0622	--	3302
뜻하지	6602	5.12	1.0230	5121	--
허머스	6603	5.12	0.6893	1424	--
누가	6604	5.12	0.7461	49	122
부디	6605	5.12	0.8953	2651	1818
c자가	6606	5.12	0.5938	4302	--
겠지	6607	5.12	0.6590	1295	--
백인들은	6608	5.12	0.8722	4167	--
어젯밤	6609	5.12	0.7461	574	--
그건	6610	5.12	0.6273	17	178
무릎을	6611	5.12	0.8241	2234	--
차에서	6612	5.12	1.0428	1414	--
쓰지	6613	5.12	0.6590	--	3105
것인지	6614	5.12	0.5938	--	4569
약간	6615	5.12	0.6590	--	1347
원숭이	6616	5.12	1.0029	1925	--
로	6617	5.12	0.3854	--	1328
그때	6618	5.12	0.5938	960	471
칩이	6619	5.12	0.7183	2337	--
엉뚱한	6620	5.12	1.0812	2778	--
한번만	6621	5.12	0.9613	2204	1743
맞은	6622	5.12	1.3346	--	4809
되었는데	6623	5.12	0.6893	2626	--
있진	6624	5.12	0.7730	2126	--
밖에서	6625	5.12	0.7990	1351	2342
심장부인	6626	5.12	0.8241	5037	--
데로	6627	5.12	0.6273	1451	--
거랑	6628	5.12	0.5206	3601	--
오래고	6629	5.12	0.7730	4562	--
상태를	6630	5.12	0.7461	2786	--
내려다보니	6631	5.12	0.7730	4598	--
노페파란색잠바청색반바지에	6632	5.12	0.9613	--	4732
어느정도였냐면	6633	5.12	1.0029	4377	--
부터	6634	5.12	0.5584	2647	911
구해주소서	6635	5.12	1.1364	2070	--
보내면	6636	5.12	1.1364	1596	3465
만에	6637	5.12	0.7183	--	2642
알았다고	6638	5.12	1.1542	2144	--
너희들이	6639	5.12	0.8953	877	--
정도였었죠	6640	5.12	0.6590	4376	--
뭘요	6641	5.12	0.9398	4909	--
쓰는	6642	5.12	0.6273	2829	756
이유를	6643	5.12	0.7183	1387	2233
당시	6644	5.12	0.7461	2851	920
머물	6645	5.12	0.8722	1183	--
되거든	6646	5.12	0.8241	3938	--
너무나도	6647	5.12	0.9613	--	4894
의	6648	5.12	0.5584	--	1142
OOO	6649	5.12	0.8241	--	5806
으면	6650	5.12	0.5206	3174	--
해군을	6651	5.12	0.8722	1195	--
내지	6652	5.12	0.5938	--	6070
그러고보니	6653	5.12	0.6590	--	914
있다니까	6654	5.12	0.9398	1757	--
RT하신	6655	5.12	0.8485	--	2307
말이에요	6656	5.12	0.7730	1036	--
자체를	6657	5.12	0.7461	--	4705
얘가	6658	5.12	0.8953	--	4552
진중권	6659	5.12	1.3797	--	3980
이제와	6660	5.12	1.0230	2050	--
이시간에	6661	5.12	0.6893	--	2887
있잖냐	6662	5.12	0.7183	2208	--
캠든플레이스에	6663	5.12	0.5938	1668	--
상대로	6664	5.12	0.7730	--	4095
도리스	6665	5.12	0.4352	1332	--
갔다	6666	5.12	0.8722	664	2860
남긴	6667	5.12	0.7183	--	4500
차고로	6668	5.12	0.5938	2028	--
비밀예요	6669	5.12	1.0999	5049	--
설득했겠소	6670	5.12	0.9179	5210	--
한밤중에	6671	5.12	0.9823	4936	--
B	6672	5.12	0.5584	--	4658
라는	6673	5.12	0.5206	--	696
있어야	6674	5.12	0.9179	674	1270
왜냐하면	6675	5.12	0.8953	238	5628
있겠어	6676	5.12	0.7990	2745	--
[12월	6677	5.12	1.3498	--	3346
당분	6678	5.12	1.0029	4678	--
알았다면	6679	5.12	1.0812	2783	--
ㅇㅂㅇ	6680	5.12	0.7183	--	2875
번만	6681	5.12	0.6893	3324	--
이리도	6682	5.12	0.5584	2409	--
